SEXO,ESTADO,SEM_CURSADOS,CREDITOS,APROBO,PONDERADO,BECA_VIGENTE,ESTADO_CIVIL_D,ESTADO_CIVIL_S,FFH,COLEGIO_PRIVADO,CRED_X_SEM,HRS_FALTA_RATIO,EDAD,IDH,POR_POBREZA,POR_POBREZA_EXTREMA,Tasa_Analfabetismo,Tasa_Desempleo2019
1,1,9,140,37,12.34,1,0,1,True,False,16.0,0.02,20.0,0.471,24.3,8.6,4.3,4.4
1,1,8,135,38,16.9623,1,0,1,True,False,17.0,0.01,20.0,0.1994,40.0,31.8,3.1,3.4
0,1,7,131,38,16.0536,1,0,1,False,False,19.0,0.0,21.0,0.6209,13.4,1.1,3.1,3.4
0,1,9,142,38,13.84,1,0,1,False,False,16.0,0.01,22.0,0.5531,25.9,2.5,9.9,1.5
1,1,4,66,17,16.79,0,0,1,True,False,16.0,0.0,20.0,0.5326,24.8,10.0,3.1,3.4
0,1,7,131,38,16.5318,1,0,1,False,False,19.0,0.0,20.0,0.2895,41.6,4.3,9.9,1.5
0,1,9,138,39,18.01,1,0,1,True,False,15.0,0.01,19.0,0.2855,36.1,22.6,9.9,1.5
0,1,5,88,22,10.64,0,0,1,True,False,18.0,0.01,22.0,0.4992,39.0,42.6,12.6,2.3
1,1,10,138,30,14.39,1,0,1,True,False,14.0,0.01,20.0,0.2542,45.7,17.8,9.9,1.5
0,-1,3,66,14,11.1427,0,0,1,True,False,22.0,0.02,19.0,0.2514,46.0,17.8,9.9,1.5
1,1,7,131,38,16.7114,1,0,1,False,False,19.0,0.01,20.0,0.7622,0.7,0.0,3.1,3.4
1,1,4,44,11,12.83,0,0,1,False,False,11.0,0.0,19.0,0.6435,5.4,0.6,3.1,3.4
1,-1,4,83,12,10.4744,1,0,1,True,False,21.0,0.07,19.0,0.2922,32.1,20.8,12.6,2.3
0,1,5,88,25,15.5514,1,0,1,False,False,18.0,0.02,23.0,0.5325,32.8,6.4,8.6,3.4
1,1,6,110,26,15.2963,1,0,1,False,False,18.0,0.04,20.0,0.3219,55.7,24.3,8.6,3.4
1,-1,2,43,6,10.0852,0,0,1,True,False,22.0,0.1,19.0,0.3582,49.2,10.4,9.9,1.5
0,1,8,135,38,16.2755,1,0,1,False,False,17.0,0.0,20.0,0.4356,37.2,15.6,11.5,3.4
1,1,6,104,22,13.32,0,0,1,True,False,17.0,0.02,20.0,0.6739,6.4,0.5,3.1,3.4
1,1,8,139,38,15.06,1,0,1,False,False,17.0,0.02,23.0,0.5649,16.3,3.1,3.1,3.4
1,1,6,91,26,0.0,1,0,1,False,False,15.0,0.02,20.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,162,43,14.95,1,0,1,False,False,16.0,0.01,19.0,0.7019,7.0,0.5,4.3,3.4
1,1,4,46,11,11.55,0,0,1,False,False,12.0,0.0,20.0,0.2012,44.2,25.6,8.6,3.4
0,1,12,172,41,14.35,0,0,1,False,True,14.0,0.09,20.0,0.7653,0.3,0.1,3.1,3.4
1,1,12,148,36,14.08,0,0,1,True,False,12.0,0.05,19.0,0.5531,25.9,2.5,9.9,1.5
0,1,7,118,20,11.5567,0,0,1,False,True,17.0,0.09,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,161,45,14.9859,0,0,1,True,False,16.0,0.02,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,130,28,14.2359,0,0,1,False,False,14.0,0.06,19.0,0.6412,9.1,1.0,3.1,3.4
1,1,10,135,27,0.0,0,0,1,True,True,14.0,0.04,20.0,0.7622,0.7,0.0,3.1,3.4
0,1,10,124,14,12.225,0,0,1,True,True,12.0,0.12,24.0,0.7019,7.0,0.5,4.3,4.4
1,1,12,158,24,13.67,0,0,1,False,True,13.0,0.08,20.0,0.6762,14.2,0.8,4.4,3.4
1,1,10,155,39,15.3619,0,0,1,False,True,16.0,0.05,20.0,0.6078,12.6,4.2,3.1,3.4
0,-1,1,22,5,13.5659,0,0,1,False,False,22.0,0.1,16.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,153,45,16.68,1,0,1,True,True,17.0,0.01,22.0,0.7454,1.4,0.2,3.1,3.4
0,1,8,133,32,14.7948,0,0,1,False,True,17.0,0.04,20.0,0.5641,7.3,0.4,3.3,3.4
0,1,6,103,20,12.01,0,0,1,False,False,17.0,0.06,20.0,0.7622,0.7,0.0,3.1,3.4
1,1,7,116,21,13.6381,0,0,1,True,True,17.0,0.11,24.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,5,12.6012,0,0,1,False,True,22.0,0.02,18.0,0.7584,11.6,0.5,4.4,4.4
0,1,9,158,44,16.28,1,0,1,False,False,18.0,0.02,21.0,0.6739,6.4,0.5,3.1,3.4
0,-1,2,44,7,9.5659,0,0,1,False,True,22.0,0.19,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,8,154,44,14.7177,0,0,1,False,True,19.0,0.02,22.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,17,0,9.8565,0,0,1,True,False,17.0,0.01,18.0,0.6498,6.2,0.7,3.1,3.4
0,1,9,130,35,16.1574,0,0,1,False,True,14.0,0.02,19.0,0.6695,6.2,0.7,3.1,3.4
1,1,11,168,45,16.03,1,0,1,False,False,15.0,0.06,20.0,0.6832,6.2,0.3,4.3,3.4
0,1,9,156,46,13.6309,0,0,1,False,True,17.0,0.06,21.0,0.6337,7.5,0.4,5.2,3.4
0,1,8,111,21,14.1623,0,0,1,True,False,14.0,0.06,19.0,0.6498,6.2,0.7,3.1,3.4
1,-1,1,22,5,13.6521,0,0,1,False,False,22.0,0.17,18.0,0.6025,13.4,3.6,3.1,3.4
1,1,7,112,32,15.4,0,0,1,False,False,16.0,0.01,20.0,0.8372,0.5,0.0,4.4,3.4
0,1,9,146,27,13.6341,0,0,1,False,True,16.0,0.11,20.0,0.7622,0.7,0.0,3.1,3.4
0,1,10,163,45,14.0,1,0,1,False,False,16.0,0.05,29.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,137,40,16.4805,0,0,1,False,False,15.0,0.0,18.0,0.402,40.5,10.3,8.6,3.4
0,-1,1,22,3,12.19,0,0,1,False,True,22.0,0.13,19.0,0.7622,0.7,0.0,3.1,3.4
1,-1,3,49,14,14.2331,0,0,1,True,True,16.0,0.02,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,171,48,16.91,1,0,1,False,True,16.0,0.07,24.0,0.7622,0.7,0.0,3.1,3.4
0,1,9,137,33,13.53,0,0,1,False,True,15.0,0.02,19.0,0.6498,6.2,0.7,3.1,3.4
1,1,11,161,41,12.135,1,0,1,False,True,15.0,0.05,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,7,131,38,17.2005,1,0,1,False,True,19.0,0.0,19.0,0.7622,0.7,0.0,3.1,3.4
1,-1,6,78,9,10.0767,0,0,1,False,True,13.0,0.03,17.0,0.6695,6.2,0.7,3.1,3.4
0,1,11,155,45,12.5,1,0,1,False,True,14.0,0.06,19.0,0.8208,3.2,0.2,4.4,3.4
1,1,9,139,40,15.8968,0,0,1,False,True,15.0,0.05,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,144,35,18.25,0,0,1,True,True,16.0,0.05,18.0,0.6435,5.4,0.6,3.1,3.4
1,-1,3,35,3,9.0655,0,0,1,True,True,12.0,0.14,17.0,0.6632,4.3,1.1,3.1,3.4
0,1,9,140,33,14.3238,0,0,1,False,True,16.0,0.01,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,132,27,15.83,0,0,1,False,True,13.0,0.04,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,143,36,15.2,0,0,1,False,True,13.0,0.02,18.0,0.7389,1.4,0.0,9.9,3.4
1,1,8,136,39,17.3055,1,0,1,False,True,17.0,0.03,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,145,37,14.4,1,0,1,True,True,13.0,0.03,17.0,0.6498,6.2,0.7,3.1,3.4
0,-1,3,49,8,11.4314,0,0,1,False,True,16.0,0.17,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,152,39,14.7509,1,0,1,False,True,14.0,0.01,20.0,0.8372,0.5,0.0,4.4,3.4
0,1,5,62,18,17.65,0,0,1,False,True,12.0,0.01,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,8,140,40,16.6461,0,0,1,False,True,18.0,0.02,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,139,29,12.7705,0,0,1,False,True,14.0,0.04,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,147,40,16.23,0,0,1,True,True,15.0,0.01,18.0,0.6832,6.2,0.3,4.3,4.4
1,1,8,115,32,16.5617,0,0,1,False,False,14.0,0.04,19.0,0.7438,6.1,1.9,4.3,3.4
1,1,11,151,21,8.9847,0,0,1,False,True,14.0,0.07,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,8,139,40,17.1618,0,0,1,False,True,17.0,0.01,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,8,137,40,16.765,0,0,1,False,True,17.0,0.02,19.0,0.7622,0.7,0.0,3.1,4.4
1,1,10,151,43,15.825,0,0,1,False,True,15.0,0.04,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,145,39,16.6074,1,0,1,False,True,14.0,0.04,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,154,41,18.53,1,0,1,False,True,14.0,0.02,19.0,0.7622,0.7,0.0,3.1,3.4
1,-1,3,49,7,8.84,0,0,1,False,True,16.0,0.2,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,143,40,16.5118,0,0,1,False,True,16.0,0.02,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,137,40,14.98,0,0,1,False,True,15.0,0.01,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,146,41,19.32,0,0,1,False,True,13.0,0.02,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,8,139,40,17.1568,0,0,1,False,True,17.0,0.01,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,10,143,25,13.645,0,0,1,False,True,14.0,0.02,19.0,0.5856,15.7,3.3,3.1,3.4
0,1,10,139,39,19.54,0,0,1,False,True,14.0,0.01,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,161,36,14.245,0,0,1,True,True,15.0,0.03,18.0,0.6832,6.2,0.3,4.3,4.4
0,1,11,149,31,13.58,0,0,1,True,True,14.0,0.09,19.0,0.6498,6.2,0.7,3.1,3.4
0,1,8,139,38,16.46,1,0,1,False,True,17.0,0.02,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,8,97,28,0.0,0,0,1,True,True,12.0,0.01,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,147,26,12.8,0,0,1,False,True,13.0,0.1,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,137,31,14.29,0,0,1,True,True,14.0,0.0,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,10,125,23,15.06,0,0,1,False,True,12.0,0.13,18.0,0.7622,0.7,0.0,3.1,3.4
1,-1,2,27,6,14.1509,0,0,1,False,True,14.0,0.05,17.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,151,35,14.68,0,0,1,False,True,14.0,0.03,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,132,26,14.3,0,0,1,True,True,13.0,0.01,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,150,41,14.98,0,0,1,False,True,15.0,0.04,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,8,136,30,16.4143,0,0,1,False,True,17.0,0.04,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,8,139,40,17.8495,1,0,1,False,True,17.0,0.04,19.0,0.7622,0.7,0.0,3.1,3.4
0,-1,5,75,19,11.2136,0,0,1,True,True,15.0,0.0,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,7,94,20,13.57,0,0,1,False,True,13.0,0.09,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,147,36,13.77,0,0,1,True,True,13.0,0.01,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,8,137,38,14.4832,0,0,1,True,True,17.0,0.08,19.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,27,6,12.3345,0,0,1,False,True,14.0,0.04,16.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,146,29,16.82,0,0,1,False,True,13.0,0.13,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,3,30,1,3.1238,0,0,1,False,True,10.0,0.0,20.0,0.7622,0.7,0.0,3.1,3.4
1,-1,3,49,7,11.255,0,0,1,False,True,16.0,0.04,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,9,141,40,14.2848,0,0,1,True,True,16.0,0.05,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,8,139,40,16.6818,1,0,1,False,True,17.0,0.0,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,115,32,13.78,0,0,1,False,False,13.0,0.01,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,142,39,14.9619,0,0,1,False,True,16.0,0.0,19.0,0.6498,6.2,0.7,3.1,3.4
0,1,8,111,27,16.1,0,0,1,False,True,14.0,0.08,18.0,0.6739,6.4,0.5,3.1,3.4
0,1,8,135,38,15.04,0,0,1,False,True,17.0,0.11,18.0,0.7366,5.5,0.1,3.3,3.4
1,-1,3,35,4,9.2891,0,0,1,False,True,12.0,0.08,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,7,131,38,17.0259,0,0,1,False,True,19.0,0.06,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,143,30,14.97,0,0,1,False,False,13.0,0.06,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,12,148,32,16.8,0,0,1,False,True,12.0,0.05,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,138,31,16.37,0,0,1,True,True,13.0,0.02,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,158,32,12.26,0,0,1,False,True,14.0,0.01,18.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,8,2,0.0,0,0,1,False,True,8.0,0.02,16.0,0.7622,0.7,0.0,3.1,3.4
0,1,10,123,26,9.9619,0,0,1,False,True,12.0,0.01,19.0,0.6739,6.4,0.5,3.1,3.4
0,1,9,136,40,15.1568,0,0,1,False,True,15.0,0.02,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,10,146,36,15.4,0,0,1,False,False,15.0,0.0,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,143,42,15.6786,0,0,1,False,True,16.0,0.03,19.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,5,1,0.0,0,0,1,False,True,5.0,0.07,16.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,8,0,0.0,0,0,1,False,True,8.0,0.22,16.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,118,23,0.0,0,0,1,False,True,12.0,0.04,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,12,152,36,15.55,0,0,1,False,False,13.0,0.01,18.0,0.6739,6.4,0.5,3.1,3.4
1,1,12,157,28,14.06,0,0,1,True,True,13.0,0.02,19.0,0.7622,0.7,0.0,3.1,3.4
1,-1,2,30,5,10.7277,0,0,1,False,True,15.0,0.08,16.0,0.7622,0.7,0.0,3.1,3.4
0,1,8,139,40,18.0145,0,0,1,True,True,17.0,0.01,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,7,131,38,15.8955,1,0,1,False,True,19.0,0.02,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,155,41,14.8514,0,0,1,False,True,14.0,0.05,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,4,58,15,11.31,0,0,1,False,True,14.0,0.0,18.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,8,2,0.0,0,0,1,False,True,8.0,0.0,15.0,0.7622,0.7,0.0,3.1,3.4
0,1,4,42,11,14.22,0,0,1,True,True,10.0,0.0,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,10,139,41,18.1,1,0,1,False,True,14.0,0.03,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,7,89,22,11.56,0,0,1,False,True,13.0,0.03,18.0,0.6498,6.2,0.7,3.1,3.4
1,1,11,148,29,15.45,0,0,1,True,True,13.0,0.08,20.0,0.6498,6.2,0.7,3.1,3.4
1,-1,1,16,4,12.5356,0,0,1,False,True,16.0,0.0,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,148,33,14.0552,0,0,1,False,True,15.0,0.05,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,154,42,19.37,1,0,1,True,True,14.0,0.0,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,8,135,36,17.105,1,0,1,False,True,17.0,0.0,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,4,46,13,13.2429,0,0,1,False,True,12.0,0.0,18.0,0.6498,6.2,0.7,3.1,3.4
1,-1,4,57,8,10.9577,0,0,1,False,True,14.0,0.09,17.0,0.7622,0.7,0.0,3.1,3.4
1,1,7,131,38,16.0895,0,0,1,True,False,19.0,0.02,19.0,0.6498,6.2,0.7,3.1,3.4
1,-1,4,88,25,14.1973,0,0,1,False,True,22.0,0.05,20.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,152,32,17.35,0,0,1,True,True,14.0,0.05,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,10,142,39,13.28,0,0,1,False,True,14.0,0.01,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,135,38,15.73,0,0,1,False,True,15.0,0.01,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,142,24,11.83,0,0,1,False,False,13.0,0.02,20.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,137,38,16.797,1,0,1,False,True,15.0,0.01,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,117,26,15.6443,0,0,1,False,False,13.0,0.01,18.0,0.6025,13.4,3.6,3.1,3.4
1,1,10,143,37,14.84,1,0,1,True,False,14.0,0.0,19.0,0.7454,1.4,0.2,3.1,3.4
0,1,6,95,25,14.16,0,0,1,True,True,16.0,0.01,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,141,31,14.65,0,0,1,False,True,16.0,0.04,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,7,131,38,16.6877,0,0,1,False,True,19.0,0.03,30.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,151,40,16.9,0,0,1,False,True,14.0,0.02,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,10,144,37,15.3343,0,0,1,False,True,14.0,0.0,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,9,142,39,17.236,1,0,1,False,True,16.0,0.01,19.0,0.6739,6.4,0.5,3.1,3.4
0,1,8,90,15,15.71,0,0,1,False,True,11.0,0.03,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,10,146,36,15.1455,0,0,1,False,True,15.0,0.02,20.0,0.6498,6.2,0.7,3.1,3.4
1,1,10,145,33,16.85,0,0,1,False,True,14.0,0.07,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,140,39,16.75,0,0,1,False,True,14.0,0.02,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,10,146,39,17.44,0,0,1,True,True,15.0,0.0,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,8,135,38,17.3936,1,0,1,True,True,17.0,0.01,19.0,0.6412,9.1,1.0,3.1,3.4
0,1,11,134,24,15.2,0,0,1,True,True,12.0,0.07,19.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,27,1,9.3071,0,0,1,False,True,14.0,0.15,17.0,0.7622,0.7,0.0,3.1,3.4
1,1,7,131,38,17.7405,1,0,1,True,True,19.0,0.01,19.0,0.6412,9.1,1.0,3.1,3.4
1,1,7,134,39,16.5856,1,0,1,False,True,19.0,0.04,19.0,0.7622,0.7,0.0,3.1,3.4
0,-1,4,54,6,15.18,0,0,1,False,True,14.0,0.04,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,8,136,39,17.3723,1,0,1,False,True,17.0,0.02,19.0,0.7622,0.7,0.0,3.1,3.4
0,-1,4,52,5,0.22,0,0,1,True,True,13.0,0.26,16.0,0.6498,6.2,0.7,3.1,3.4
0,-1,2,44,3,8.8,0,0,1,False,False,22.0,0.18,17.0,0.7019,7.0,0.5,4.3,3.4
1,-1,1,8,1,0.0,0,0,1,True,True,8.0,0.0,15.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,145,39,16.117,0,0,1,True,True,16.0,0.02,20.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,149,38,12.65,0,0,1,False,True,14.0,0.03,19.0,0.6424,9.0,1.4,8.0,3.4
0,1,4,42,5,10.3583,0,0,1,False,True,10.0,0.17,19.0,0.3677,34.3,11.0,8.6,3.4
0,-1,1,8,2,0.0,0,0,1,False,True,8.0,0.0,15.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,129,28,12.0,0,0,1,False,True,12.0,0.0,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,4,47,12,13.59,0,0,1,False,True,12.0,0.0,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,136,25,14.03,0,0,1,False,True,15.0,0.11,18.0,0.5805,24.6,2.9,6.0,3.4
0,1,9,144,34,14.0409,0,0,1,False,True,16.0,0.07,19.0,0.576,21.7,1.7,8.6,3.4
1,1,10,145,43,17.37,0,0,1,False,True,14.0,0.0,19.0,0.5509,11.9,6.2,3.1,3.4
0,1,8,131,29,12.8165,0,0,1,False,True,16.0,0.09,19.0,0.7622,0.7,0.0,3.1,3.4
1,-1,4,57,7,11.7018,0,0,1,False,True,14.0,0.04,17.0,0.6489,12.8,1.4,8.6,3.4
0,1,2,4,1,15.66,0,0,1,True,False,2.0,0.0,18.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,16,1,7.7,0,0,1,True,True,8.0,0.34,16.0,0.6456,6.4,0.6,3.1,3.4
0,1,11,135,28,14.53,0,0,1,True,True,12.0,0.07,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,12,154,38,14.69,1,0,1,False,True,13.0,0.01,19.0,0.7622,0.7,0.0,3.1,3.4
0,-1,4,59,10,10.7343,0,0,1,False,True,15.0,0.01,16.0,0.6333,18.3,3.1,3.1,3.4
0,1,10,145,38,15.5387,0,0,1,False,True,14.0,0.03,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,155,41,16.95,0,0,1,True,True,14.0,0.01,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,4,47,8,10.84,0,0,1,False,True,12.0,0.0,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,8,136,39,16.9823,0,0,1,False,True,17.0,0.04,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,139,39,15.0141,1,0,1,False,True,15.0,0.01,20.0,0.6498,6.2,0.7,3.1,3.4
0,-1,5,85,9,8.7389,0,0,1,False,True,17.0,0.19,18.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,5,0,0.0,0,0,1,False,True,5.0,0.6,15.0,0.6488,11.5,1.4,3.1,3.4
0,1,11,139,30,13.91,0,0,1,False,True,13.0,0.02,18.0,0.6498,6.2,0.7,3.1,3.4
0,1,8,140,42,13.96,1,0,1,False,True,18.0,0.1,26.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,126,30,15.48,0,0,1,False,False,13.0,0.01,18.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,43,8,9.7071,0,0,1,False,False,22.0,0.05,17.0,0.6025,13.4,3.6,3.1,3.4
1,1,10,144,39,14.5591,0,0,1,False,True,14.0,0.06,20.0,0.6498,6.2,0.7,3.1,3.4
1,1,11,158,42,18.69,0,0,1,False,True,14.0,0.04,18.0,0.6498,6.2,0.7,3.1,3.4
1,1,9,139,41,17.5904,1,0,1,False,True,15.0,0.02,19.0,0.6739,6.4,0.5,3.1,3.4
0,-1,3,37,6,10.2943,0,0,1,False,False,12.0,0.12,17.0,0.7389,1.4,0.0,9.9,3.4
0,1,11,146,34,18.5,0,0,1,False,True,13.0,0.03,18.0,0.6498,6.2,0.7,3.1,3.4
0,1,10,143,38,16.25,0,0,1,True,True,14.0,0.01,19.0,0.7622,0.7,0.0,3.1,3.4
1,-1,3,35,4,10.4009,0,0,1,False,True,12.0,0.06,16.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,148,42,18.9,1,0,1,False,True,13.0,0.01,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,149,30,16.5,0,0,1,False,True,15.0,0.03,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,8,135,38,15.3332,0,0,1,False,True,17.0,0.02,19.0,0.7019,7.0,0.5,4.3,3.4
1,-1,3,49,6,10.7605,0,0,1,False,False,16.0,0.14,17.0,0.6695,6.2,0.7,3.1,3.4
0,1,7,91,26,15.58,0,0,1,True,True,13.0,0.01,18.0,0.6498,6.2,0.7,3.1,3.4
0,-1,2,44,4,8.1977,0,0,1,False,True,22.0,0.2,17.0,0.6582,9.8,0.3,7.1,3.4
1,-1,4,72,10,5.0292,0,0,1,False,True,18.0,0.14,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,8,131,38,17.8991,1,0,1,True,True,16.0,0.04,20.0,0.7622,0.7,0.0,3.1,3.4
0,1,8,133,30,13.9748,0,0,1,False,True,17.0,0.01,19.0,0.7622,0.7,0.0,3.1,3.4
0,-1,4,72,9,10.9919,0,0,1,False,True,18.0,0.06,18.0,0.7622,0.7,0.0,3.1,6.5
0,1,10,138,35,15.785,0,0,1,True,True,14.0,0.04,21.0,0.6832,6.2,0.3,4.3,4.4
1,1,9,141,35,14.9396,0,0,1,False,False,16.0,0.04,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,130,25,14.92,0,0,1,False,True,13.0,0.03,19.0,0.6695,6.2,0.7,3.1,3.4
1,-1,3,58,8,8.0605,0,0,1,False,False,19.0,0.11,17.0,0.6695,6.2,0.7,3.1,3.4
1,1,3,42,12,12.2429,0,0,1,False,True,14.0,0.0,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,9,135,37,14.6886,0,0,1,False,True,15.0,0.04,20.0,0.7622,0.7,0.0,3.1,3.4
1,1,8,109,21,12.7876,0,0,1,False,True,14.0,0.06,20.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,27,1,10.22,0,0,1,False,True,14.0,0.04,16.0,0.576,21.7,1.7,8.6,3.4
1,1,10,143,28,11.53,0,0,1,False,False,14.0,0.1,18.0,0.7622,0.7,0.0,3.1,3.4
1,-1,4,77,11,10.2805,0,0,1,False,True,19.0,0.1,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,138,36,13.8448,0,0,1,False,True,15.0,0.06,19.0,0.7622,0.7,0.0,3.1,3.4
0,-1,3,49,9,11.7609,0,0,1,True,True,16.0,0.03,17.0,0.6498,6.2,0.7,3.1,3.4
0,1,10,143,39,14.26,0,0,1,False,True,14.0,0.03,19.0,0.7622,0.7,0.0,3.1,3.4
0,-1,3,35,3,7.0088,0,0,1,False,True,12.0,0.16,16.0,0.7622,0.7,0.0,3.1,3.4
0,1,4,40,11,12.24,0,0,1,False,True,10.0,0.0,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,9,134,32,11.7785,0,0,1,False,True,15.0,0.0,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,142,38,16.83,0,0,1,False,True,14.0,0.03,18.0,0.576,21.7,1.7,8.6,3.4
1,-1,2,27,5,9.9514,0,0,1,False,True,14.0,0.1,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,2,35,4,8.2953,0,0,1,False,True,18.0,0.0,19.0,0.7622,0.7,0.0,3.1,3.4
0,1,8,113,23,16.0071,0,0,1,False,True,14.0,0.06,19.0,0.7622,0.7,0.0,3.1,3.4
